date,C01_BibioArenaMestas_trafico,C02_CentroPlaya_trafico,C03_CentroLlano_trafico,C04_LaviadaPoligono_trafico,C05_CotoViesques_trafico,C06_LlanoPumarin_trafico,C07_LlanoMontevil_trafico,C08_NuevoGijonBrana_trafico,C09_LaCalzada_trafico,C10_ContruecesGijonSurRoces_trafico,C11_NatahoyoMoredaTremañes_trafico,C12_Ceares_trafico
2020-11-15,1456.0,1381.0,823.0,1188.0,1101.0,545.5,984.0,820.0,952.0,840.5,801.5,1697.0
2020-02-21,4521.0,4739.5,3781.0,6965.0,4073.0,2402.5,2615.5,3227.0,2963.0,2591.0,3322.5,6596.0
2021-02-08,3668.0,2991.0,2772.0,3599.0,3356.0,1828.5,2308.0,2650.5,2716.0,2170.5,2655.0,5337.0
2023-12-07,2386.0,3175.0,3591.0,4135.5,2723.0,2072.5,3003.0,2675.5,2806.5,2429.0,2550.5,5363.0
2021-10-01,3954.5,3538.5,3146.0,4352.0,3613.0,2198.5,2666.0,3020.0,3633.0,2721.5,2803.0,6112.5
2022-01-15,2758.0,2733.0,2349.0,2904.0,2052.0,1499.0,1934.0,1936.5,2321.0,2022.0,1731.0,4243.0
2022-11-01,2135.0,2417.0,2049.0,2583.5,1514.0,1153.5,2038.0,1470.5,1813.0,1231.0,1379.0,3233.0
2023-11-25,2416.0,2782.0,2310.0,3032.5,1907.0,1589.5,2548.0,2084.5,2545.0,2103.0,1935.5,4356.0
2019-05-15,5061.0,4804.0,3320.0,5845.0,3572.0,2490.0,2666.0,3516.5,2590.0,2614.5,3031.5,6353.0
2019-12-10,4762.0,4192.0,3721.0,8447.0,4016.0,2568.5,2762.5,3327.5,3125.0,2804.5,3250.0,6559.0
2019-01-10,4352.0,4755.5,3408.0,5286.5,3854.0,2371.0,2739.0,3484.0,3068.0,2862.0,3102.5,6376.0
2020-03-26,2003.5,1459.5,1315.0,3483.5,1299.0,773.5,1011.5,1290.5,1292.0,1143.5,1244.5,2343.0
2022-04-05,4272.5,2785.0,3288.5,4050.0,3126.0,2049.5,3362.0,2817.0,3269.0,2325.0,2706.5,5744.0
2023-01-30,4045.0,3111.5,2901.0,3970.0,2829.0,2087.0,3398.0,2881.0,2881.0,2224.5,2908.5,5698.0
2019-02-21,4890.0,4942.0,3422.0,5312.5,3470.0,2355.0,2565.5,3376.5,3032.0,2589.0,3222.0,6318.0
2020-01-24,4087.0,4419.0,4016.0,8343.5,3506.0,2526.5,2564.5,3061.0,2846.0,2767.0,2818.5,6296.0
2021-08-08,3125.0,3156.5,2069.0,2914.0,1610.0,1147.5,1637.0,1515.5,2134.0,1339.0,1452.5,3475.0
2023-08-08,3646.0,3296.0,3675.0,3957.5,2591.0,1832.0,3034.0,2600.0,3032.5,2067.0,2798.5,5560.0
2020-12-30,3222.0,3779.0,2749.0,4533.0,3188.0,2179.5,2570.0,2949.5,3061.486519221548,2775.5,2826.0,5951.0
2022-10-27,4263.0,3520.5,3199.0,4125.0,2973.0,2156.0,3448.0,2687.5,2517.0,2511.0,3239.0,5983.0
2019-06-06,4913.0,4812.5,3355.0,5985.0,3702.0,2506.5,2712.0,3370.5,3036.0,2610.0,3116.5,6473.0
2023-04-12,4238.0,3309.0,3003.0,4120.0,3103.0,2239.0,3384.0,2942.0,2725.0,2284.0,3413.0,5915.0
2023-01-24,3928.0,3028.0,3070.0,4013.0,2778.0,2175.5,3358.0,2909.0,2871.0,2288.5,3132.5,5722.0
2021-03-25,3911.5,3635.0,2966.0,4234.0,3276.0,1972.5,2678.5,2918.0,2970.0,2369.5,3008.5,5655.0
2019-04-17,4251.0,5012.5,3533.0,6137.5,3488.0,2347.0,2581.0,3281.5,3015.0,2525.5,2983.0,6220.0
2023-05-03,4115.0,3428.5,3012.0,4224.0,2724.0,1988.0,3124.0,3012.0,2723.0,2178.0,3224.5,5965.0
2021-02-16,1740.0,2098.0,1297.0,1856.0,1689.0,855.0,1322.5,1288.5,1623.0,1194.0,1495.5,2619.0
2020-10-02,3937.5,3610.5,3471.0,4661.0,4017.0,2473.0,2587.0,3189.0,2905.0,2613.5,2982.5,6437.0
2022-07-29,3152.0,3337.0,2457.0,3190.5,2156.0,1554.5,2409.5,1980.0,2270.0,1687.0,2229.5,4455.0
2019-03-11,4815.0,4760.5,3237.0,5348.0,3834.0,2396.0,2483.0,3411.0,3016.0,2530.0,3128.5,6462.0
2020-07-19,2691.0,2927.5,2176.0,2743.0,1640.0,1161.5,1451.0,1485.5,1771.0,1327.0,1376.0,3187.0
2022-03-01,1695.5,1980.0,1653.0,2657.0,1550.0,1136.0,1596.0,1558.5,1841.0,1331.5,1500.0,2995.0
2019-10-02,4771.0,4647.0,3426.0,16307.5,4016.0,2553.5,2591.0,3277.0,3096.0,2572.5,3089.0,6361.0
2020-09-17,3951.0,3560.0,2825.0,4323.0,3474.0,2102.0,2302.0,2859.5,2602.0,2293.5,2837.0,5744.0
2022-08-09,3664.0,4379.5,3412.0,3884.0,2479.0,1998.0,3016.0,2500.0,2722.0,2079.0,2946.5,5637.0
2023-05-08,3842.0,3399.5,2808.0,3828.0,2669.0,1723.5,2893.0,2769.5,1819.0,1925.5,2840.0,5601.0
2023-07-25,3411.0,3086.0,3561.0,3747.0,2601.0,1889.5,2951.0,2623.5,3135.5,2078.0,2765.0,5638.0
2021-09-22,4074.5,3200.5,2996.0,4213.0,3437.0,2125.5,2609.0,2974.5,3120.0,2452.5,2785.5,5880.5
2023-07-06,3524.0,3593.0,3508.0,4054.0,2603.0,1629.5,2921.0,2705.0,2946.0,2049.0,2239.0,5767.0
2021-11-03,4235.0,3403.0,3496.0,4647.0,3723.0,3723.0,2711.0,3189.5,3399.0,2630.5,2735.5,6348.5
2019-06-07,4914.0,5145.0,3677.0,6571.5,3618.0,2605.5,2743.0,3502.5,3184.0,2748.0,3229.0,6775.0
2020-10-01,4162.0,3399.5,3078.0,4322.5,3731.0,2257.0,2451.0,3152.5,2809.0,2358.5,2862.5,6337.0
2022-08-26,3182.0,3491.0,3241.0,3749.5,2561.0,1904.0,2836.0,2419.0,2474.0,2041.0,2566.5,5262.0
2019-11-27,4855.0,4293.0,3744.0,8845.5,4168.0,2590.5,2633.5,3221.0,3120.0,2693.0,3073.5,6577.0
2023-01-15,2066.0,2080.0,1941.0,2472.0,1453.0,1145.5,1925.0,1495.0,1649.0,1149.0,1380.0,3148.0
2020-07-26,2787.0,2946.5,2187.0,2811.5,1705.0,1140.5,1450.5,1465.0,1924.0,1177.5,1419.0,3143.0
2021-02-10,3621.0,3149.0,2742.0,3760.0,3171.0,1919.5,2330.5,2626.0,2546.0,2230.5,2659.0,5341.0
2020-07-16,3622.0,3810.5,3043.0,4242.5,3385.0,2157.5,2205.5,2833.0,2645.0,2335.5,2929.0,5563.0
2019-09-30,4967.0,4707.0,3340.0,32053.0,3712.0,2421.5,2674.5,3157.0,3006.0,2573.5,3177.5,6692.0
2023-10-25,3329.0,3220.0,3115.0,3889.5,3117.0,2109.5,3267.0,2805.0,3073.0,2268.0,3177.5,5728.0
2019-11-10,3043.0,3227.0,2990.0,5166.5,2612.0,1726.0,1777.5,1796.5,1958.0,1764.0,1585.5,3934.0
2023-04-02,2412.0,2655.5,2370.0,2715.5,1553.0,1174.0,1995.0,1626.5,1604.0,1193.0,1341.0,3530.0
2022-12-02,3963.0,4014.0,3771.0,4639.5,2906.0,2443.5,3593.0,3155.0,3078.0,2441.0,3337.0,6187.0
2019-06-02,3197.0,3774.5,2477.0,3550.0,2223.0,1356.5,1629.0,1815.0,1998.0,1633.0,1522.0,3878.0
2023-02-18,2706.0,2773.0,2460.0,2983.0,1746.0,1509.0,2493.0,1939.0,2195.0,1673.0,1797.0,4185.0
2021-12-29,3183.5,3436.0,3118.0,3961.0,2822.0,2151.5,2356.0,2646.0,2905.0,2487.0,2504.5,5378.5
2022-11-15,4118.0,3181.5,3278.0,4073.0,3142.0,2162.5,3178.0,2765.5,2754.0,2240.5,3078.0,5675.0
2019-01-07,3510.0,3182.5,2218.0,3770.0,2183.0,1389.0,1741.5,2467.0,1978.0,2205.5,1540.5,4001.0
2022-01-24,3905.0,3042.0,2603.0,3870.0,3030.0,2030.0,2435.0,2922.5,3213.0,2530.5,2673.5,5470.5
2021-09-30,4403.0,3490.0,3198.0,4347.0,3604.0,2215.5,2690.0,3192.0,3617.0,2557.5,2813.5,5964.0
2023-10-11,4107.0,3253.5,3687.0,4227.0,2904.0,2168.0,3362.0,3095.0,3207.0,2534.0,3305.5,5946.0
2019-11-08,4851.0,5138.0,4008.0,10802.0,4013.0,2773.0,2848.5,3430.0,3096.0,2917.5,3394.5,6712.0
2022-12-11,2106.0,2264.0,2200.0,2933.5,1532.0,1199.5,1952.0,1497.0,1650.0,1133.0,1460.5,3651.0
2022-11-23,4169.0,3285.0,3261.0,4055.5,2885.0,2084.0,3219.0,2853.5,2759.0,2294.5,2858.5,5615.0
2020-12-09,3644.0,3468.0,2544.0,4185.0,3356.0,1813.0,2752.0,2977.5,2174.877226022842,0.0,2732.5,5927.0
2020-03-09,4934.0,4264.5,3631.0,8528.5,3930.0,2218.5,2590.5,3273.5,2875.0,2556.5,3187.5,6300.0
2021-08-15,3086.0,3057.0,1879.0,2863.0,1527.0,974.5,1401.0,1392.0,1861.0,1286.5,1319.0,3376.0
2020-04-04,686.0,584.5,475.0,883.0,596.0,364.5,459.0,481.0,522.5,522.5,474.5,856.0
2022-06-01,3928.0,3276.5,3236.0,4031.0,3269.0,2147.0,3327.0,2725.0,2597.0,2388.0,2971.0,5507.0
2021-06-09,4149.0,3538.5,3047.0,4225.0,3302.0,2138.0,2712.0,3197.0,3074.0,2559.0,2888.0,6070.5
2020-01-14,4299.5,4452.0,3956.0,7155.5,3689.0,2352.5,2497.0,3068.5,2858.0,2623.5,2916.0,6102.0
2020-11-16,3341.0,2973.0,1959.0,3224.0,2928.0,1467.0,2258.0,2530.0,2507.0,2061.5,2390.0,4958.0
2023-09-17,2325.0,2316.0,2400.0,2615.5,1689.0,1082.0,1869.0,1502.0,1802.0,1063.0,1570.5,3321.5
2020-07-27,3635.5,3761.0,2913.0,4132.0,2943.0,2041.0,2315.5,2867.0,2742.0,2158.5,2848.5,5433.0
2019-07-24,4526.0,5298.0,3199.0,6062.0,3525.0,2334.0,2412.5,3005.5,2776.0,2384.0,3086.5,5999.0
2023-06-14,4048.0,3595.0,3496.0,4019.0,3093.0,1939.5,3257.0,2898.5,3104.0,2453.0,3104.5,6208.0
2023-08-01,3501.0,2948.5,3574.0,3465.0,2564.0,1742.5,3088.0,2719.0,3037.5,1988.0,2780.0,5407.0
2022-03-10,4063.0,3286.5,2955.0,4087.0,3366.0,2116.5,2864.0,3078.0,3152.0,2316.0,2768.0,5900.0
2020-03-10,4777.5,4544.0,3627.0,6422.0,3895.0,2345.0,2597.0,3267.0,3010.0,2527.5,3199.5,6386.0
2022-03-29,3819.0,2904.0,3151.0,3878.0,3053.0,1993.5,3166.0,2907.0,3204.0,2350.5,2576.0,5580.5
2022-05-16,4131.0,3314.0,3342.0,4036.0,3099.0,2126.5,3351.0,2786.5,3166.0,2541.0,2992.0,5452.0
2021-09-25,2796.0,2950.5,2499.0,3228.0,2087.0,1491.0,1998.0,1986.0,2641.0,1891.5,1853.0,4086.0
2023-02-14,4445.0,3405.5,3034.0,4016.0,2950.0,2163.0,3389.0,2674.5,2206.0,2151.0,2971.5,5936.0
2020-10-04,1854.5,2051.5,1628.0,2284.0,1671.0,1095.0,1316.5,1185.5,1419.0,995.0,1055.5,2710.0
2021-08-28,51.0,86.5,57.0,66.0,28.0,28.5,35.0,26.0,36.0,31.5,26.0,69.5
2019-10-10,4971.0,4635.0,3374.0,14582.5,3960.0,2492.0,2667.0,3211.5,3201.0,2644.0,3145.0,6580.0
2022-01-07,2753.0,3177.5,3000.0,3911.0,2732.0,2032.0,2346.0,2701.5,2835.0,2246.0,2323.0,5152.5
2023-11-27,2955.0,3265.0,2608.5,3738.5,3079.0,2042.5,3252.0,2908.0,3093.0,2449.0,3327.5,5803.0
2021-11-30,4251.5,3327.5,3157.0,4237.0,3627.0,3627.0,2753.0,3116.5,3294.0,2403.0,2451.0,5899.5
2020-04-21,1162.5,1120.5,959.0,1520.5,1123.0,622.0,877.5,940.0,809.5,809.5,1141.5,1629.0
2019-09-13,4758.0,5377.5,3800.0,5925.5,3698.0,2454.0,2581.5,3263.0,3013.0,2655.0,3113.5,6871.0
2020-11-23,3394.0,2968.0,2024.0,3374.0,2998.0,1439.5,2321.0,2487.0,2459.0,2125.5,2472.0,5032.0
2022-10-17,4417.0,3253.0,3051.0,3296.5,3435.0,2084.5,3316.0,2608.0,2724.0,2468.0,3248.5,6025.0
2019-07-17,4362.0,4811.5,3245.0,6056.5,3679.0,2390.0,2376.5,3215.0,2782.0,2468.0,2994.5,6171.0
2020-07-01,3641.0,3516.0,2837.0,4263.0,3135.0,2136.5,2265.0,2746.0,2531.0,2309.5,2237.5,5614.0
2021-04-12,3781.0,3424.0,2937.0,4060.0,3456.0,1921.0,2623.0,2901.0,2850.0,2460.5,3006.5,5343.0
2022-02-13,2225.0,2325.0,2278.0,2622.0,1734.0,1112.0,1599.0,1515.0,1892.0,1042.5,957.5,3166.5
2022-02-21,3987.0,3115.5,2734.0,3952.0,3340.0,2016.5,2704.0,2974.0,3095.0,2387.5,1801.0,5645.0
2022-09-20,3949.0,3307.0,3080.0,3851.0,2781.0,2052.5,3133.0,2563.5,2823.0,2349.0,3159.5,5767.0
2022-11-18,2552.0,2217.5,2316.0,2758.5,1981.0,1363.0,2203.0,1921.0,1876.0,1514.5,2304.5,3793.0
2023-12-28,2662.0,3484.0,3599.0,3678.0,3031.0,2090.0,2589.0,2605.5,2724.0,2345.0,2703.0,5517.5
2022-06-22,3743.0,3237.5,3054.0,3894.0,2982.0,1946.5,3012.5,2613.5,2813.0,2087.0,2802.0,5354.0
2021-10-21,4221.0,3402.5,3250.0,4126.0,3462.0,2175.0,2622.0,3122.5,3433.0,2476.0,2822.5,5472.0
2019-11-18,5052.0,4346.0,3735.0,11396.0,4013.0,2480.5,2493.0,3190.0,3084.0,2717.0,3152.0,6389.0
2023-06-27,3796.0,3871.5,3213.0,3775.0,2718.0,1811.0,3150.0,2819.5,2888.0,2255.5,2810.5,5774.0
2021-09-23,4072.0,3356.5,3066.0,4205.0,3284.0,2203.5,2491.0,2948.5,3194.0,2454.0,2804.0,5872.0
2020-12-02,3494.0,3157.0,2236.0,3697.0,2964.0,1584.5,2435.0,2699.0,2629.3646809535526,2144.5,2540.0,5226.0
2021-11-07,2123.0,2233.5,1956.0,2497.0,1828.0,1828.0,1604.0,1469.5,1812.0,1337.5,1215.0,3180.5
2019-04-28,3667.0,4040.0,2567.0,3628.5,2748.0,1621.0,1726.5,2011.0,1904.0,1765.5,1616.0,4199.0
2020-06-20,2549.0,2938.0,1968.0,3066.5,2338.0,1374.0,1699.0,1989.0,2101.0,1610.5,1676.0,3724.0
2019-05-13,4600.0,4768.5,3402.0,5509.5,3540.0,2337.5,2568.0,3417.5,3054.0,2494.0,3158.5,6412.0
2023-06-29,2075.0,2498.5,2352.0,2464.5,1680.0,1071.0,2097.0,1760.5,2086.5,1277.0,1804.0,4001.0
2020-07-09,3848.5,3806.0,2852.0,4320.0,2950.0,2124.5,2281.0,2852.0,2018.0,2324.0,2940.0,5578.0
2020-12-29,3037.0,3681.0,2708.0,4147.0,3165.0,2009.5,2395.5,2776.5,2836.393221418922,2399.0,1903.0,5379.0
2019-11-24,3089.0,3214.0,3052.0,4538.0,2137.0,1406.5,1592.5,1803.5,1926.0,1540.0,1448.0,3736.0
2023-08-17,3839.0,3432.0,3872.0,4117.5,3241.0,1855.0,2885.0,2589.0,2767.0,2048.5,2529.5,5663.0
2020-10-31,2723.0,2526.0,1947.0,2299.0,2191.0,1142.0,1759.0,1789.5,2019.0,1725.5,1426.0,3458.0
2019-03-20,4845.0,4674.5,3468.0,5490.0,3568.0,2338.5,2675.0,3354.5,2957.0,2522.5,3186.5,6565.0
2020-03-22,2003.0,1395.0,1348.0,2260.0,826.0,788.0,726.5,946.5,889.0,820.0,784.5,1989.0
2020-01-28,4235.0,4445.0,3929.0,6629.5,3533.0,2262.5,2450.0,3062.0,2829.0,2613.5,2913.5,5998.0
2020-07-31,4067.5,3887.0,3169.0,4487.0,3114.0,2265.5,2327.0,2833.0,2798.0,2367.5,2979.5,5776.0
2023-07-03,3698.0,3696.5,3434.0,3566.0,2645.0,1755.5,3164.0,2788.5,3039.0,2162.5,2992.0,5622.0
2023-09-01,3319.0,3127.0,3729.0,4161.0,2612.0,1951.5,2947.0,2708.0,0.0,1912.0,3028.5,5644.0
2019-01-06,2971.0,3662.0,2663.0,3904.5,2226.0,1765.5,1932.0,2146.0,2051.0,1661.5,1507.0,4410.0
2020-02-11,4781.0,4473.0,3687.0,6937.0,4059.0,2414.0,2755.0,3339.0,3115.0,2585.5,3261.5,6706.0
2019-12-24,3699.0,3901.5,3522.0,7603.5,3165.0,2561.0,2632.0,2726.5,2802.0,2620.0,2223.5,5927.0
2022-04-18,3419.0,3056.0,2795.5,3840.0,2988.0,1972.0,2984.0,2797.0,3074.0,2558.0,2544.5,5452.5
2021-11-15,4091.0,3231.5,3073.0,3820.0,3555.0,3555.0,2541.0,3163.0,2893.0,2450.5,3040.0,5994.5
2019-02-24,3598.0,4026.5,2311.0,3640.5,2450.0,1360.5,1570.0,1880.5,1797.0,1669.0,1465.0,3927.0
2021-01-03,1687.5,1945.0,1579.0,2129.0,1561.0,896.0,1324.0,1232.0,1519.0,1351.0,1076.5,2471.0
2022-04-09,2899.0,3026.0,2521.0,3397.5,2217.0,1632.0,2522.0,2124.5,2543.0,2112.0,1475.5,3877.5
2020-09-08,2431.0,2437.0,1748.0,2530.0,1682.0,1101.5,1364.5,1427.0,1808.0,1094.0,1393.0,3106.0
2019-11-01,3444.0,3512.0,3021.0,7227.5,2210.0,1653.5,1740.0,1997.5,2165.0,1922.0,1752.5,3994.0
2023-07-05,3372.0,3637.5,3412.0,3718.0,2650.0,1727.5,3028.0,2732.0,2971.5,2068.0,3010.5,5703.0
2019-05-03,5261.0,5485.5,3744.0,6612.5,4013.0,2667.5,2742.5,3581.0,3258.0,2784.5,3361.5,7043.0
2022-11-08,4165.0,3196.0,3167.0,4021.0,2966.0,2066.5,3342.0,2794.0,2161.0,2248.5,3079.5,5707.0
2022-06-20,3953.0,3224.0,3107.0,3774.5,3179.0,1992.0,3182.0,2738.0,2930.0,2369.0,2963.0,5573.0
2023-11-09,3142.0,3438.0,3251.0,4196.5,3103.0,2125.0,3236.0,2966.5,3164.0,2464.0,3221.5,5839.0
2022-08-29,3224.0,3290.5,3160.0,3526.5,2547.0,1792.5,2926.0,2513.0,2338.0,2069.5,2531.0,4848.0
2021-06-10,4273.5,3793.0,3039.0,4328.0,3592.0,2178.5,2663.0,3247.0,3254.0,2643.0,2949.0,6170.0
2020-04-30,1237.5,1439.0,933.0,1658.5,1302.0,784.5,1029.0,1116.0,959.0,959.0,1305.0,2079.0
2020-09-28,4166.0,3368.5,2911.0,4128.5,3686.0,2248.0,2380.0,3057.0,2880.0,2275.0,2812.0,5997.0
2022-06-30,3496.0,3485.5,3213.0,4296.5,2927.0,1988.5,3216.5,2722.0,3063.0,2535.0,3107.5,5538.0
2022-12-18,2158.0,2357.5,2399.0,2829.5,1574.0,1296.0,2013.0,1722.5,1743.0,1300.0,1608.0,3268.0
2019-12-11,4845.0,4318.0,3979.0,8567.5,4239.0,2573.0,2724.5,3306.0,3174.0,2731.0,3289.5,6313.0
2022-01-22,2210.0,2631.5,2230.0,3075.0,2098.0,1446.5,1991.0,1985.0,2433.0,2042.5,1762.0,3883.0
2019-04-24,4935.0,4722.0,3557.0,5842.0,3672.0,2469.0,2586.0,3436.5,3011.0,2613.5,3059.0,6409.0
2021-10-24,2327.5,2319.0,2094.0,2423.0,1775.0,1129.0,1597.0,1528.5,1945.0,1389.0,1379.5,3184.5
2023-09-15,3298.0,2955.0,3830.0,3925.0,2634.0,2096.0,3268.0,3110.0,2962.5,2294.0,3093.0,5790.5
2021-02-12,3533.0,3587.0,3023.0,3975.0,3764.0,2019.0,2650.0,2826.5,2851.0,2357.5,2834.0,5767.0
2020-11-03,3929.0,3358.0,3107.0,4139.0,3651.0,1879.0,2643.5,3129.5,2435.0,2815.0,2868.5,6026.0
2020-06-05,3400.0,3454.0,2524.0,4270.5,2818.0,1901.5,2176.5,2549.0,2578.0,1897.5,2684.5,5126.0
2023-03-25,2837.0,3160.5,2810.0,3207.0,1822.0,1543.5,2549.0,2088.0,2228.0,1747.0,2240.0,4333.0
2022-05-30,3854.0,3213.5,3218.0,3961.5,3251.0,2060.5,3330.0,2852.0,2833.0,2519.0,2845.5,5226.0
2021-05-15,2544.0,2955.0,2374.0,2985.0,2139.0,1460.5,2075.0,2048.0,2306.0,1977.0,1928.5,4273.5
2020-07-10,3454.5,3797.5,3138.0,4544.0,3014.0,2318.5,2373.0,2938.0,2003.0,2424.5,2990.5,5636.0
2019-08-06,4448.0,5208.5,3555.0,5596.5,3306.0,2378.0,2340.0,2841.5,2776.0,2380.5,2954.5,5968.0
2021-04-25,2344.5,2258.0,1572.0,2013.0,1833.0,996.5,1530.0,1332.5,1862.0,1343.5,1277.5,3041.5
2019-08-21,4262.0,5041.0,3573.0,5858.0,3226.0,2326.5,2323.5,2920.5,2774.0,2265.0,3049.5,5552.0
2019-08-07,4618.0,5277.0,3777.0,5699.5,3400.0,2379.0,2430.5,2893.0,2776.0,2384.0,2963.0,6173.0
2023-05-30,4287.0,3596.5,3241.0,4232.5,2959.0,2103.0,3369.0,2733.5,2995.0,2321.5,3000.5,6101.0
2023-08-25,3345.0,3391.5,3837.0,3893.0,2860.0,1900.0,2834.0,2557.5,2953.0,1910.0,2605.5,5725.0
2021-11-29,4214.5,3260.5,3072.0,4285.0,3643.0,3643.0,2727.0,3159.5,3211.0,2580.5,2490.0,5675.0
2019-01-24,4501.0,4687.5,3341.0,5195.0,4129.0,2313.0,2531.0,3358.0,2889.0,2574.5,3031.5,6208.0
2020-01-01,3285.0,3422.0,3061.0,4019.5,1845.0,1348.5,1541.5,2014.5,1743.0,1675.0,1334.0,3508.0
2019-06-18,4656.0,4715.5,3226.0,5763.0,3849.0,2364.0,2588.5,3261.5,2877.0,2509.5,3173.0,6204.0
2019-09-04,4499.0,4654.0,3350.0,5430.0,3217.0,2206.5,2507.5,2990.5,2814.0,2442.5,3025.0,6486.0
2019-10-31,4799.0,4908.0,3832.0,10808.0,3803.0,2610.0,2799.0,3179.0,3236.0,2745.5,3241.5,6797.0
2020-11-11,3499.0,3046.0,1980.0,3148.0,3131.0,1512.5,2338.0,2530.5,2418.0,2095.5,2416.0,5018.0
2022-08-11,3577.0,4645.5,3826.0,4442.5,2817.0,2055.0,2974.0,2617.5,2895.0,2349.0,2998.0,5676.0
2019-11-28,4972.0,4261.5,3875.0,8656.5,4104.0,2519.5,2623.5,3412.0,3202.0,2710.0,3302.5,6559.0
2021-08-03,3316.0,3620.0,2984.0,4252.0,2736.0,2026.0,2343.0,2659.0,3187.0,2369.5,2520.5,5446.5
2019-06-22,3546.0,4063.0,2967.0,4362.0,2562.0,1617.5,1909.5,2167.0,2325.0,2015.0,1759.5,4554.0
2022-02-22,1054.5,977.5,952.0,1392.0,932.0,705.0,856.0,949.0,1071.0,722.5,940.0,1910.0
2021-02-01,3543.5,3100.0,2579.0,3773.0,3562.0,1753.0,2459.0,2660.5,2807.0,2196.0,2618.5,5399.0
2021-02-17,3652.0,3386.0,2868.0,3837.0,3449.0,1982.0,2366.5,2720.0,2683.0,2358.0,2754.5,5559.0
2022-05-13,3873.5,3476.0,3831.0,4257.5,3337.0,2341.0,3624.5,3132.0,3217.0,2625.0,3172.0,6362.5
2022-01-23,2171.5,2232.0,1666.0,2314.0,1570.0,1033.5,1498.0,1412.0,1802.0,1318.0,1201.5,3224.5
2020-07-02,3491.5,3502.0,2946.0,4334.0,3110.0,2241.5,2236.5,2813.0,2574.0,2305.5,2640.5,5585.0
2019-08-29,4375.0,4938.5,3281.0,5607.5,3229.0,2222.5,2348.0,2911.5,2776.0,2489.0,2925.0,6453.0
2022-11-09,4126.0,3267.5,3236.0,4097.5,2985.0,2055.5,3317.0,2895.0,2796.0,2274.0,3232.0,5721.0
2022-04-28,4199.0,3219.0,3407.0,4292.0,3215.0,2059.5,3252.0,3138.0,3215.0,2385.0,2766.0,6011.0
2022-06-03,3957.0,3603.0,3519.0,4264.5,3274.0,2283.0,3584.0,3063.0,3302.0,2537.0,2778.5,5617.0
2020-06-03,3013.0,3053.5,2308.0,3646.5,2488.0,1851.0,2037.0,2373.5,2277.0,1985.0,2424.0,4774.0
2019-09-21,3437.0,3835.0,2983.0,47179.0,2477.0,1737.0,2000.5,2219.5,2343.0,2065.5,1955.0,4681.0
2022-08-08,3318.0,4026.0,3092.0,4435.0,2691.0,1915.0,2910.0,2536.5,2761.0,2632.0,2976.0,5547.0
2023-06-02,4102.0,4115.5,3783.0,4381.0,3225.0,2042.0,3529.0,3087.0,3329.5,2486.5,3297.5,6428.0
2020-01-16,4381.5,4531.5,4014.0,7230.5,3726.0,2383.0,2525.0,3110.5,2911.0,2653.0,2980.5,6193.0
2021-06-28,3272.5,3207.5,2733.0,4037.0,2799.0,1965.5,2353.0,3068.5,2840.0,2343.0,2393.5,5340.0
2023-09-25,3816.0,2730.0,3175.0,635.0,2832.0,1908.5,3157.0,535.0,539.5,379.0,2979.5,5511.5
2022-11-30,4174.0,3333.0,3182.0,4194.5,2833.0,2169.5,3348.0,2908.5,2883.0,2271.0,2975.0,5883.0
2022-07-27,3460.0,3771.0,3610.0,4350.0,2728.0,1980.5,3051.5,2631.5,2707.0,2008.0,2995.0,5479.0
2023-09-11,2713.0,2519.5,3225.0,3497.5,2881.0,1873.5,3193.0,2968.0,2886.5,2065.0,2981.0,4170.5
2019-09-10,4364.0,4797.0,3748.0,5642.0,3550.0,2552.5,2549.0,3093.5,3044.0,2815.0,3116.0,6760.0
2019-04-13,3442.0,4302.5,3341.0,4535.5,2472.0,1845.5,2082.0,2377.5,2456.0,2135.0,2050.0,4803.0
2021-07-24,2994.0,3206.0,2359.0,3214.0,1824.0,1415.0,1911.0,2030.0,2475.0,1814.5,1820.5,3789.5
2020-01-18,3766.5,4083.5,3526.0,5149.0,2598.0,1921.0,2169.5,2472.5,2520.0,2393.0,1890.5,5403.0
2021-07-18,2719.5,3133.0,1975.0,2860.0,1597.0,1158.0,1566.0,1733.5,2124.0,1470.5,1521.5,3476.5
2023-07-15,2815.0,2686.5,3289.0,4085.5,1896.0,1444.0,2282.0,2323.0,2479.5,1291.0,2054.5,4298.0
2020-06-30,4000.5,3793.0,2841.0,4419.5,3034.0,2161.5,2368.0,2900.5,2726.0,2449.5,2854.0,5774.0
2020-07-18,2967.0,3286.0,2557.0,3373.0,2430.0,1458.5,1729.0,2000.5,2124.0,1768.0,1826.0,4172.0
2021-10-12,2232.5,2505.5,2084.0,2647.0,1568.0,1160.0,1676.0,1455.0,1974.0,1424.5,1471.0,3094.5
2022-03-02,3884.0,3052.5,3050.0,4313.0,3360.0,2143.5,2666.0,3072.0,3257.0,2597.5,2825.0,5957.0
2022-11-05,2312.0,2828.5,2839.0,3134.5,1913.0,1590.0,2519.0,2173.5,2578.0,1785.5,2006.0,4656.0
2023-09-07,3599.0,3206.5,3628.0,4100.5,2761.0,2071.0,2693.0,2845.5,3054.5,2154.0,2659.0,5815.5
2023-04-04,3476.0,3596.0,2980.0,3952.5,2347.0,1921.5,3073.0,2642.5,2586.0,1923.0,3073.5,5263.0
